21,2018-01-22,轻度污染,135,308,101,144,11,70,1.1,72
22,2018-01-23,良,91,232,67,98,7,41,1.07,81
23,2018-01-24,良,57,159,35,58,6,17,0.74,103
24,2018-01-25,优,44,141,25,41,5,20,0.69,85
25,2018-01-26,良,59,217,37,67,7,36,0.79,56
26,2018-01-27,良,56,177,33,59,7,33,0.78,41
27,2018-01-28,良,52,123,31,57,6,35,0.79,32
28,2018-01-29,优,23,15,14,21,4,23,0.84,32
29,2018-01-30,优,40,23,27,37,5,28,0.99,24
30,2018-01-31,优,25,13,17,22,5,25,1.0,32
0,2018-02-01,良,56,35,39,53,9,27,0.86,77
1,2018-02-02,良,61,100,43,59,8,26,0.79,62
2,2018-02-03,良,61,152,42,63,11,31,0.73,71
3,2018-02-04,良,72,223,51,82,12,24,0.73,83
4,2018-02-05,良,62,130,43,68,11,27,0.69,69
5,2018-02-06,良,53,65,34,53,10,31,0.65,82
6,2018-02-07,良,58,64,40,61,9,44,0.65,66
7,2018-02-08,良,55,26,36,53,9,30,0.55,75
8,2018-02-09,良,56,27,35,59,7,37,0.57,75
9,2018-02-10,良,75,144,54,82,7,39,0.72,61
10,2018-02-11,良,76,155,55,74,7,17,0.68,94
11,2018-02-12,良,61,110,40,54,5,16,0.64,92
12,2018-02-13,良,59,81,35,65,6,22,0.6,91
13,2018-02-14,良,56,68,28,59,6,25,0.56,80
14,2018-02-15,良,60,91,33,69,7,27,0.61,61
15,2018-02-16,良,79,87,57,84,10,29,0.72,59
16,2018-02-17,良,66,117,47,63,5,19,0.68,68
17,2018-02-18,优,50,94,29,50,6,23,0.66,72
18,2018-02-19,优,46,85,30,46,6,35,0.7,47
19,2018-02-20,优,39,34,26,36,6,27,0.66,46
20,2018-02-21,优,37,44,24,31,4,14,0.6,69
21,2018-02-22,优,21,17,11,15,3,12,0.87,36
22,2018-02-23,优,23,11,10,20,5,15,0.85,44
23,2018-02-24,优,43,65,27,43,6,28,0.74,66
24,2018-02-25,良,54,100,37,52,5,30,0.8,45
25,2018-02-26,优,28,9,17,25,4,16,0.65,57
26,2018-02-27,优,42,37,21,35,6,26,0.55,77
27,2018-02-28,优,44,59,25,42,6,36,0.63,67
0,2018-03-01,良,52,95,35,50,7,37,0.7,58
1,2018-03-02,优,50,69,30,42,6,23,0.6,87
2,2018-03-03,良,51,70,29,51,5,23,0.58,60
3,2018-03-04,优,40,33,27,38,5,27,0.52,27
4,2018-03-05,优,30,16,20,26,7,26,0.45,28
5,2018-03-06,优,40,84,22,34,6,22,0.51,64
6,2018-03-07,优,44,136,16,32,6,21,0.5,82
7,2018-03-08,优,20,9,11,17,4,20,0.68,38
8,2018-03-09,优,41,13,15,26,5,21,0.57,83
9,2018-03-10,良,56,46,28,50,7,32,0.62,91
10,2018-03-11,良,52,33,25,43,7,27,0.54,93
11,2018-03-12,优,46,22,23,43,7,37,0.58,70
12,2018-03-13,优,47,29,24,46,7,37,0.6,61
13,2018-03-14,优,40,18,23,39,6,34,0.6,56
14,2018-03-15,良,51,87,33,53,5,49,0.76,38
15,2018-03-16,良,62,224,44,64,10,57,0.75,46
16,2018-03-17,优,48,79,27,37,4,19,0.57,87
17,2018-03-18,优,46,92,21,37,4,18,0.57,86
18,2018-03-19,优,50,123,28,49,6,32,0.59,56
19,2018-03-20,优,37,57,21,31,5,27,0.81,54
20,2018-03-21,优,45,49,16,29,5,20,0.75,87
21,2018-03-22,优,50,31,26,46,7,32,0.61,88
22,2018-03-23,良,61,41,29,59,7,29,0.6,103
23,2018-03-24,良,66,87,34,73,6,24,0.58,107
24,2018-03-25,良,61,76,27,59,6,22,0.54,108
25,2018-03-26,良,66,98,41,80,9,46,0.66,85
26,2018-03-27,良,66,106,46,73,9,40,0.73,81
27,2018-03-28,良,64,91,42,64,7,30,0.69,91
28,2018-03-29,良,53,63,36,54,6,28,0.65,86
29,2018-03-30,良,54,56,32,50,7,28,0.62,87
30,2018-03-31,优,45,26,18,35,7,20,0.49,88
0,2018-04-01,良,51,33,27,52,8,24,0.54,83
1,2018-04-02,良,62,54,38,67,11,37,0.59,87
2,2018-04-03,良,55,60,34,59,9,35,0.58,53
3,2018-04-04,优,49,62,26,49,7,27,0.54,47
4,2018-04-05,优,41,31,21,40,6,20,0.52,51
5,2018-04-05,优,41,31,21,40,6,20,0.52,51
6,2018-04-06,优,45,35,20,45,6,25,0.65,42
7,2018-04-07,良,72,190,29,92,7,17,0.52,91
8,2018-04-08,良,79,206,39,106,9,30,0.62,95
9,2018-04-09,良,76,142,44,99,8,35,0.72,92
10,2018-04-10,良,53,26,26,56,6,26,0.62,76
11,2018-04-11,优,49,34,26,49,7,33,0.58,49
12,2018-04-12,优,40,14,23,40,8,29,0.51,33
13,2018-04-13,优,28,10,16,27,7,23,0.45,32
14,2018-04-14,优,27,10,16,26,7,27,0.44,26
15,2018-04-15,优,29,17,18,28,5,24,0.69,36
16,2018-04-16,优,35,6,22,34,5,27,0.67,42
17,2018-04-17,良,54,23,32,57,6,32,0.73,63
18,2018-04-18,良,64,52,35,67,6,28,0.74,102
19,2018-04-19,良,65,71,34,59,7,23,0.62,113
20,2018-04-20,良,58,71,26,55,6,19,0.54,103
21,2018-04-21,优,49,59,23,48,5,16,0.54,79
22,2018-04-22,优,45,100,27,45,6,19,0.52,61
23,2018-04-23,优,31,18,18,30,7,28,0.49,39
24,2018-04-24,优,36,49,23,35,6,36,0.69,34
25,2018-04-25,优,45,64,28,46,6,32,0.85,56
26,2018-04-26,良,55,86,36,57,5,27,0.82,85
27,2018-04-27,良,63,116,44,67,6,40,0.97,70
28,2018-04-28,良,62,90,36,53,6,19,0.76,108
29,2018-04-29,优,50,37,30,45,7,19,0.67,90
30,2018-04-30,优,44,39,27,43,6,25,0.63,51
0,2018-05-01,优,29,9,17,28,7,24,0.54,39
1,2018-05-02,优,33,11,20,32,8,29,0.52,39
2,2018-05-03,良,57,112,29,46,7,29,0.7,84
3,2018-05-04,良,63,123,19,30,5,18,0.74,113
4,2018-05-05,良,52,110,17,40,5,16,0.57,91
5,2018-05-06,优,33,24,12,28,5,19,0.49,48
6,2018-05-07,优,22,1,10,21,6,20,0.45,41
7,2018-05-08,优,31,10,15,28,5,39,0.56,48
8,2018-05-09,优,41,44,18,30,5,23,0.6,75
9,2018-05-10,良,62,139,19,42,5,13,0.51,109
10,2018-05-11,优,50,79,21,47,5,16,0.5,88
11,2018-05-12,优,40,22,19,39,6,23,0.53,56
12,2018-05-13,优,34,12,18,32,7,27,0.52,47
13,2018-05-14,优,30,9,17,28,6,25,0.49,44
14,2018-05-15,优,25,4,13,22,6,21,0.42,41
15,2018-05-16,优,26,8,12,24,6,22,0.39,40
16,2018-05-17,优,26,6,13,25,6,23,0.41,36
17,2018-05-18,优,29,6,16,27,6,23,0.44,46
18,2018-05-19,优,30,7,17,28,7,26,0.43,43
19,2018-05-20,优,27,6,14,25,7,24,0.41,38
20,2018-05-21,优,27,15,15,26,8,27,0.47,38
21,2018-05-22,优,28,13,14,24,7,27,0.46,44
22,2018-05-23,良,58,119,23,37,9,31,0.55,85
23,2018-05-24,优,38,21,17,33,6,22,0.49,61
24,2018-05-25,优,22,1,9,17,5,18,0.43,42
25,2018-05-26,优,24,4,12,22,5,20,0.45,38
26,2018-05-27,优,30,9,16,27,5,22,0.5,46
27,2018-05-28,良,82,191,33,56,9,41,0.69,100
28,2018-05-29,良,54,97,20,33,8,34,0.58,79
29,2018-05-30,优,32,25,16,29,9,32,0.53,41
30,2018-05-31,优,31,24,13,22,7,24,0.48,51
0,2018-06-01,优,35,26,17,33,7,28,0.55,55
1,2018-06-02,良,52,89,18,29,4,12,0.56,101
2,2018-06-03,良,63,121,22,35,6,13,0.64,112
3,2018-06-04,优,39,36,19,31,5,15,0.6,72
4,2018-06-05,优,25,4,10,19,4,23,0.59,44
5,2018-06-06,优,18,4,6,14,4,24,0.6,36
6,2018-06-07,优,27,24,7,13,4,19,0.59,52
7,2018-06-08,优,26,24,8,16,4,18,0.56,53
8,2018-06-09,优,34,43,15,24,6,28,0.6,64
9,2018-06-10,优,46,78,25,38,7,31,0.67,73
10,2018-06-11,良,86,292,36,58,9,38,0.7,122
11,2018-06-12,良,56,120,31,48,7,33,0.68,89
12,2018-06-13,优,47,104,23,32,5,34,0.71,71
13,2018-06-14,优,41,66,26,35,5,33,0.82,65
14,2018-06-15,优,37,33,23,34,6,31,0.74,71
15,2018-06-16,优,46,76,20,35,6,27,0.66,92
16,2018-06-17,优,50,110,25,41,7,25,0.62,97
17,2018-06-18,良,52,129,28,43,7,28,0.67,84
18,2018-06-19,优,31,13,17,29,6,29,0.58,51
19,2018-06-20,优,39,82,21,38,6,28,0.59,48
20,2018-06-21,优,38,74,23,37,6,31,0.61,44
21,2018-06-22,优,32,34,20,31,6,36,0.64,34
22,2018-06-23,优,28,35,17,27,6,38,0.64,31
23,2018-06-24,优,25,17,14,24,6,24,0.55,44
24,2018-06-25,优,26,37,15,25,5,27,0.55,40
25,2018-06-26,优,28,48,18,27,6,29,0.53,35
26,2018-06-27,优,29,47,18,28,7,31,0.53,35
27,2018-06-28,优,35,72,21,33,7,32,0.57,46
28,2018-06-29,优,37,62,22,34,7,31,0.57,57
29,2018-06-30,优,32,44,19,31,6,29,0.55,45
0,2018-07-01,优,32,51,19,30,6,27,0.56,54
1,2018-07-02,优,34,58,20,33,6,31,0.6,46
2,2018-07-03,优,34,79,20,33,6,30,0.59,41
3,2018-07-04,优,34,72,19,33,5,27,0.57,48
4,2018-07-05,优,31,46,18,30,6,29,0.58,41
5,2018-07-06,优,33,90,19,32,6,29,0.57,46
6,2018-07-07,优,33,113,21,32,6,35,0.59,36
7,2018-07-08,优,31,88,19,30,6,28,0.58,37
8,2018-07-09,优,27,54,15,26,6,25,0.54,40
9,2018-07-10,优,32,101,19,31,6,26,0.55,55
10,2018-07-11,优,49,198,27,42,8,34,0.6,77
11,2018-07-12,优,26,32,16,24,6,24,0.55,43
12,2018-07-13,优,21,15,13,20,5,26,0.58,38
13,2018-07-14,优,24,34,14,23,5,21,0.54,38
14,2018-07-15,优,24,29,14,23,5,21,0.53,38
15,2018-07-16,优,27,50,17,26,6,24,0.55,45
16,2018-07-17,优,42,155,23,40,6,29,0.62,60
17,2018-07-18,优,29,47,17,28,5,22,0.53,40
18,2018-07-19,优,29,52,16,28,6,22,0.52,45
19,2018-07-20,优,27,24,15,26,5,23,0.52,48
20,2018-07-21,优,41,75,22,37,7,31,0.56,63
21,2018-07-22,优,33,54,20,32,8,37,0.6,40
22,2018-07-23,优,34,58,19,33,6,30,0.57,37
23,2018-07-24,优,38,97,21,37,5,23,0.55,48
24,2018-07-25,优,38,90,22,37,6,26,0.58,42
25,2018-07-26,优,34,64,21,33,6,28,0.61,36
26,2018-07-27,优,29,32,18,28,6,29,0.58,34
27,2018-07-28,优,28,28,18,27,7,28,0.57,38
28,2018-07-29,优,30,36,19,29,7,30,0.57,38
29,2018-07-30,优,32,47,20,31,7,32,0.62,38
30,2018-07-31,优,37,86,21,36,6,31,0.64,38
0,2018-08-01,优,30,34,17,29,7,31,0.54,39
1,2018-08-02,优,31,43,19,30,7,31,0.55,48
2,2018-08-03,优,34,74,21,33,6,34,0.59,40
3,2018-08-04,优,35,65,22,34,7,34,0.62,46
4,2018-08-05,优,37,73,23,36,7,33,0.61,45
5,2018-08-06,优,44,119,28,43,7,37,0.63,54
6,2018-08-07,优,43,116,28,42,7,41,0.67,52
7,2018-08-08,优,39,72,25,36,6,29,0.62,59
8,2018-08-09,优,33,19,21,31,6,22,0.54,57
9,2018-08-10,优,23,8,14,22,5,24,0.56,45
10,2018-08-11,优,23,11,15,22,6,27,0.61,44
11,2018-08-12,优,25,10,17,24,6,26,0.61,45
12,2018-08-13,优,29,34,18,27,6,24,0.59,55
13,2018-08-14,优,29,51,18,27,6,24,0.62,59
14,2018-08-15,优,33,73,20,29,6,25,0.64,65
15,2018-08-16,优,29,21,19,27,5,31,0.62,47
16,2018-08-17,优,27,27,17,25,6,36,0.63,41
17,2018-08-18,优,34,60,21,33,7,36,0.66,40
18,2018-08-19,优,37,109,23,36,6,35,0.66,58
19,2018-08-20,良,62,291,40,58,8,45,0.81,87
20,2018-08-21,良,62,258,36,51,6,40,0.75,93
21,2018-08-22,良,79,337,35,52,6,39,0.74,101
22,2018-08-23,良,73,294,37,55,7,41,0.78,111
23,2018-08-25,良,93,311,45,65,9,37,0.83,142
24,2018-08-27,优,50,156,30,44,6,34,0.88,80
25,2018-08-29,优,25,17,15,23,5,35,0.67,43
26,2018-08-31,优,40,155,23,39,5,30,0.66,36
0,2018-09-02,优,25,28,14,24,6,25,0.53,39
1,2018-09-03,优,32,62,19,31,6,29,0.59,35
2,2018-09-04,优,38,117,21,35,6,29,0.59,51
3,2018-09-05,优,48,170,26,42,7,33,0.67,64
4,2018-09-06,优,46,147,28,43,6,30,0.67,65
5,2018-09-07,优,44,190,29,43,6,31,0.66,52
6,2018-09-08,优,46,205,29,45,6,25,0.72,65
7,2018-09-09,良,51,195,33,49,6,21,0.7,73
8,2018-09-10,优,38,66,22,38,5,32,0.71,55
9,2018-09-11,良,59,234,35,54,7,36,0.75,71
10,2018-09-12,优,48,162,28,46,6,27,0.68,65
11,2018-09-13,优,30,43,16,29,5,18,0.54,51
12,2018-09-14,优,45,141,26,42,7,30,0.58,70
13,2018-09-15,优,41,145,25,39,6,24,0.56,54
14,2018-09-16,优,30,78,16,29,6,12,0.53,50
15,2018-09-17,优,37,165,20,34,6,14,0.6,52
16,2018-09-18,优,28,88,16,27,5,15,0.56,37
17,2018-09-19,优,49,231,27,47,7,33,0.65,62
18,2018-09-20,良,51,236,33,52,10,41,0.67,54
19,2018-09-21,优,36,70,22,35,9,37,0.59,35
20,2018-09-22,优,40,120,24,38,9,30,0.55,38
21,2018-09-23,优,29,58,18,28,7,22,0.5,28
22,2018-09-24,优,38,128,24,36,6,25,0.62,39
23,2018-09-25,优,46,188,29,43,6,24,0.72,69
24,2018-09-26,优,49,240,28,48,6,31,0.63,66
25,2018-09-27,优,47,194,28,46,7,32,0.61,65
26,2018-09-28,良,55,237,37,57,7,27,0.63,66
27,2018-09-29,良,54,202,34,52,7,21,0.6,81
28,2018-09-30,良,58,204,34,53,7,21,0.6,99
0,2018-10-01,良,63,298,38,61,8,25,0.65,99
1,2018-10-02,良,65,264,36,61,8,22,0.63,109
2,2018-10-03,良,67,214,35,62,8,21,0.63,115
3,2018-10-04,良,65,181,35,59,9,25,0.63,104
4,2018-10-05,良,67,204,35,62,10,25,0.61,109
5,2018-10-06,良,69,215,36,62,10,26,0.61,119
6,2018-10-07,良,73,222,41,70,8,26,0.66,110
7,2018-10-08,良,67,205,36,61,7,21,0.64,115
8,2018-10-09,良,55,178,34,57,6,24,0.62,86
9,2018-10-10,良,71,342,51,73,6,31,0.74,60
10,2018-10-11,优,40,109,26,39,6,23,0.79,63
11,2018-10-12,优,46,97,29,44,6,23,0.69,65
12,2018-10-13,优,50,106,28,48,6,25,0.64,74
13,2018-10-14,优,43,104,23,42,5,18,0.53,75
14,2018-10-15,优,42,135,23,41,5,20,0.54,70
15,2018-10-16,优,38,104,25,37,5,31,0.76,36
16,2018-10-17,优,34,75,21,33,5,30,0.81,25
17,2018-10-18,优,31,34,20,30,5,26,0.71,37
18,2018-10-19,优,48,148,29,47,6,24,0.66,70
19,2018-10-20,优,45,123,27,43,5,18,0.56,88
20,2018-10-21,优,46,126,26,42,6,18,0.55,87
21,2018-10-22,优,45,124,27,45,7,30,0.59,64
22,2018-10-23,优,48,145,30,49,6,32,0.79,53
23,2018-10-24,优,48,116,28,47,6,25,0.75,63
24,2018-10-25,优,49,100,31,47,6,22,0.67,90
25,2018-10-26,良,65,261,45,69,7,37,0.83,71
26,2018-10-27,优,47,115,28,45,7,24,0.7,81
27,2018-10-28,良,55,152,29,55,9,32,0.59,79
28,2018-10-29,良,59,205,34,63,9,39,0.68,68
29,2018-10-30,良,56,152,30,59,10,35,0.55,77
30,2018-10-31,良,54,120,28,56,10,24,0.53,92
0,2018-01-01,轻度污染,120,219,88,164,18,73,1.41,30
1,2018-01-02,中度污染,163,311,127,169,13,70,1.6,13
2,2018-01-03,轻度污染,117,333,90,36,4,39,1.64,11
3,2018-01-04,优,50,187,35,7,3,26,0.99,26
4,2018-01-05,轻度污染,105,305,78,38,4,31,1.12,25
5,2018-01-06,良,97,241,72,5,3,32,1.11,31
6,2018-01-07,中度污染,164,346,123,3,5,30,1.38,54
7,2018-01-08,轻度污染,103,286,73,36,6,39,0.97,48
8,2018-01-09,良,73,281,49,76,8,59,0.98,30
9,2018-01-10,良,81,311,53,84,9,63,1.05,30
10,2018-01-11,良,75,262,45,96,14,63,0.89,35
11,2018-01-12,轻度污染,102,304,76,101,16,62,1.03,31
12,2018-01-13,良,91,183,67,97,24,73,1.2,15
13,2018-01-14,良,98,190,72,113,18,74,1.14,23
14,2018-01-15,轻度污染,124,225,93,150,27,86,1.53,4
15,2018-01-16,中度污染,167,294,125,101,10,66,1.24,14
16,2018-01-17,中度污染,152,258,114,99,11,50,1.13,39
17,2018-01-18,中度污染,191,309,146,81,6,51,1.28,24
18,2018-01-19,重度污染,214,298,163,3,4,50,1.47,13
19,2018-01-20,重度污染,227,315,176,62,9,66,2.21,7
20,2018-01-21,中度污染,173,286,131,84,7,69,1.97,10
21,2018-01-22,轻度污染,115,280,86,82,8,57,1.37,25
22,2018-01-23,中度污染,155,340,117,71,5,40,1.44,16
23,2018-01-24,良,69,231,50,5,2,30,0.85,12
24,2018-01-25,优,49,174,34,4,3,24,0.69,44
25,2018-01-26,良,56,186,39,22,4,24,0.73,49
26,2018-01-27,良,69,230,49,12,4,19,0.68,65
27,2018-01-28,良,78,242,57,11,4,17,0.67,68
28,2018-01-29,轻度污染,106,265,79,73,8,37,0.92,68
29,2018-01-30,轻度污染,101,231,75,85,13,73,1.11,44
30,2018-01-31,良,88,207,65,84,12,53,0.79,60
0,2018-02-01,轻度污染,104,273,78,127,20,84,1.32,23
1,2018-02-02,良,88,244,56,110,14,58,0.77,40
2,2018-02-03,良,66,212,26,81,9,33,0.49,51
3,2018-02-04,良,61,127,34,70,14,50,0.73,41
4,2018-02-05,良,78,244,54,97,12,67,0.83,33
5,2018-02-06,良,93,284,69,112,16,85,1.07,28
6,2018-02-07,轻度污染,118,317,88,131,22,99,1.3,18
7,2018-02-08,轻度污染,118,298,88,121,17,77,1.16,46
8,2018-02-09,轻度污染,128,222,96,143,26,96,1.55,23
9,2018-02-10,中度污染,171,346,130,152,13,53,1.21,58
10,2018-02-11,中度污染,155,353,111,185,12,64,1.21,50
11,2018-02-12,良,79,217,36,105,13,51,0.92,59
12,2018-02-13,良,89,250,62,125,13,64,1.08,56
13,2018-02-14,轻度污染,114,306,86,146,20,74,1.47,27
14,2018-02-15,轻度污染,118,298,89,105,6,30,1.04,41
15,2018-02-16,轻度污染,133,215,100,119,7,25,1.02,44
16,2018-02-17,轻度污染,107,236,80,83,8,24,1.28,57
17,2018-02-18,轻度污染,120,311,90,75,4,20,1.05,57
18,2018-02-19,良,60,182,43,33,3,19,0.78,35
19,2018-02-20,优,28,12,19,15,2,21,0.75,32
20,2018-02-21,良,88,288,64,63,2,20,1.01,48
21,2018-02-22,轻度污染,115,313,86,89,4,33,1.2,62
22,2018-02-23,良,80,273,55,63,9,34,1.16,59
23,2018-02-24,良,74,261,49,96,13,41,1.14,43
24,2018-02-25,轻度污染,110,331,82,121,6,43,1.02,43
25,2018-02-26,轻度污染,101,277,75,87,10,55,1.2,44
26,2018-02-27,优,44,49,30,37,9,53,1.19,19
27,2018-02-28,良,51,108,34,43,4,34,0.91,57
0,2018-03-01,良,75,223,54,65,8,46,1.24,36
1,2018-03-02,良,77,241,56,56,6,42,1.35,35
2,2018-03-03,良,85,230,62,74,7,48,1.66,26
3,2018-03-04,良,53,119,38,47,8,39,1.55,17
4,2018-03-05,优,35,36,23,32,4,24,0.82,53
5,2018-03-06,优,45,120,31,40,6,37,0.77,42
6,2018-03-07,优,40,93,27,21,3,26,0.65,46
7,2018-03-08,良,60,209,43,44,4,40,0.71,45
8,2018-03-09,良,78,237,53,79,7,55,0.84,49
9,2018-03-10,良,80,205,51,93,14,61,1.01,50
10,2018-03-11,良,80,193,48,107,20,77,1.12,38
11,2018-03-12,良,82,195,52,113,12,76,1.14,46
12,2018-03-13,良,92,244,66,123,13,80,1.14,39
13,2018-03-14,良,72,173,51,69,8,44,0.98,47
14,2018-03-15,良,67,185,44,70,7,45,1.03,43
15,2018-03-16,优,49,114,27,51,4,31,0.67,48
16,2018-03-17,良,55,147,38,50,8,41,1.01,30
17,2018-03-18,优,36,36,22,21,2,28,0.86,36
18,2018-03-19,良,64,201,45,32,2,29,0.98,35
19,2018-03-20,良,60,211,43,47,2,30,0.81,67
20,2018-03-21,良,65,223,41,71,6,59,0.67,49
21,2018-03-22,良,90,248,64,111,7,85,1.06,29
22,2018-03-23,良,96,233,58,129,14,76,1.25,45
23,2018-03-24,良,86,211,50,120,14,65,1.01,40
24,2018-03-25,良,71,132,46,87,10,54,0.9,46
25,2018-03-26,良,72,129,44,87,5,55,0.89,58
26,2018-03-27,良,75,158,42,92,7,68,0.87,57
27,2018-03-28,良,86,211,49,118,10,74,1.06,60
28,2018-03-29,良,95,258,58,139,19,92,1.34,35
29,2018-03-30,轻度污染,118,324,88,146,8,50,1.25,87
30,2018-03-31,轻度污染,113,288,78,141,6,70,1.15,77
0,2018-04-01,轻度污染,124,297,93,175,9,100,1.61,53
1,2018-04-02,良,88,204,60,107,7,56,1.17,71
2,2018-04-03,良,81,197,50,108,11,52,1.23,62
3,2018-04-04,轻度污染,121,323,46,191,6,29,0.85,43
4,2018-04-05,优,38,20,25,32,2,21,0.76,41
5,2018-04-05,优,38,20,25,32,2,21,0.76,41
6,2018-04-06,良,95,275,32,141,3,21,0.63,67
7,2018-04-07,良,89,299,25,127,6,33,0.57,77
8,2018-04-08,良,94,318,37,136,7,51,0.64,68
9,2018-04-09,良,92,251,43,131,11,62,0.87,64
10,2018-04-10,良,98,249,54,139,10,61,0.89,86
11,2018-04-11,轻度污染,104,262,68,157,9,79,1.22,48
12,2018-04-12,良,81,252,59,86,5,43,1.25,38
13,2018-04-13,优,41,61,23,35,2,26,0.77,39
14,2018-04-14,良,53,145,23,58,3,24,0.68,66
15,2018-04-15,严重污染,315,364,62,404,5,49,0.78,54
16,2018-04-16,重度污染,246,363,70,373,7,63,0.81,59
17,2018-04-17,轻度污染,141,344,57,230,8,58,0.84,74
18,2018-04-18,轻度污染,112,280,58,171,13,50,1.01,90
19,2018-04-19,良,93,213,48,132,16,52,0.93,93
20,2018-04-20,良,88,250,55,122,15,45,0.93,96
21,2018-04-21,良,58,133,39,62,4,30,0.9,60
22,2018-04-22,良,52,175,34,60,8,35,1.13,25
23,2018-04-23,优,34,32,20,30,2,18,0.81,45
24,2018-04-24,良,59,229,42,62,2,21,0.77,71
25,2018-04-25,良,62,142,42,69,7,33,0.98,90
26,2018-04-26,良,67,145,47,76,7,39,0.96,90
27,2018-04-27,良,85,233,56,81,5,47,1.08,82
28,2018-04-28,良,85,210,53,85,7,57,1.24,73
29,2018-04-29,良,67,117,46,77,5,52,1.15,48
30,2018-04-30,良,57,130,33,61,4,39,1.15,57
0,2018-05-01,优,47,76,24,43,4,35,0.87,73
1,2018-05-02,良,82,311,51,98,3,24,0.96,102
2,2018-05-03,良,74,280,27,87,10,53,0.9,89
3,2018-05-04,良,68,160,34,83,13,58,0.87,73
4,2018-05-05,良,56,139,35,52,4,27,0.87,59
5,2018-05-06,优,31,12,13,24,2,22,0.77,54
6,2018-05-07,良,51,134,11,24,2,18,0.64,98
7,2018-05-08,优,48,93,20,44,5,37,0.71,74
8,2018-05-09,良,83,259,33,87,9,55,0.96,89
9,2018-05-10,良,69,189,39,76,13,49,1.0,107
10,2018-05-11,良,92,340,68,78,7,53,1.37,38
11,2018-05-12,良,65,185,38,54,3,26,1.01,75
12,2018-05-13,良,79,214,38,66,5,42,0.85,83
13,2018-05-14,良,67,149,39,81,6,48,0.97,58
14,2018-05-15,良,57,131,25,63,4,27,0.65,70
15,2018-05-16,良,58,197,22,63,4,22,0.62,86
16,2018-05-17,良,62,219,25,68,5,29,0.74,87
17,2018-05-18,优,48,57,24,51,4,43,0.99,61
18,2018-05-19,优,46,76,21,41,4,28,0.94,87
19,2018-05-20,优,40,61,22,38,4,29,1.08,45
20,2018-05-21,优,35,42,18,34,3,28,1.05,24
21,2018-05-22,良,51,178,23,64,2,19,0.74,46
22,2018-05-23,轻度污染,105,326,52,158,5,28,0.79,80
23,2018-05-24,良,71,168,43,90,5,38,1.03,75
24,2018-05-25,良,69,194,40,69,5,33,1.04,72
25,2018-05-26,优,35,28,12,24,3,17,0.99,69
26,2018-05-27,轻度污染,140,352,62,215,4,24,0.63,84
27,2018-05-28,轻度污染,104,283,44,155,7,56,0.69,61
28,2018-05-29,轻度污染,115,333,56,178,12,79,1.04,61
29,2018-05-30,良,73,208,44,93,6,50,0.99,53
30,2018-05-31,良,55,122,30,53,4,39,0.9,81
0,2018-06-01,良,79,209,41,72,6,47,1.11,84
1,2018-06-02,良,63,133,26,45,5,41,0.82,111
2,2018-06-03,良,83,223,40,67,5,36,0.83,123
3,2018-06-04,良,74,220,47,81,6,46,0.9,97
4,2018-06-05,良,77,236,56,82,5,40,0.93,79
5,2018-06-06,良,92,256,47,81,5,44,1.02,102
6,2018-06-07,良,79,236,33,66,10,47,1.12,97
7,2018-06-08,优,44,107,23,43,6,33,0.9,44
8,2018-06-09,良,52,168,28,49,3,22,0.89,79
9,2018-06-10,良,75,313,26,51,4,26,0.9,126
10,2018-06-11,良,80,259,29,66,6,51,0.83,110
11,2018-06-12,良,90,291,37,91,8,62,0.91,93
12,2018-06-13,良,69,229,28,55,6,26,0.72,111
13,2018-06-14,良,78,251,29,60,11,42,1.0,107
14,2018-06-15,良,98,302,38,79,12,47,0.99,126
15,2018-06-16,轻度污染,128,362,46,83,10,33,0.98,190
16,2018-06-17,轻度污染,120,363,47,83,11,32,0.99,179
17,2018-06-18,良,100,343,46,78,11,32,1.03,152
18,2018-06-19,良,59,246,37,53,5,25,0.93,68
19,2018-06-20,优,42,113,18,31,4,26,0.77,66
20,2018-06-21,良,71,245,32,54,6,34,0.92,91
21,2018-06-22,优,43,128,24,37,4,32,0.96,67
22,2018-06-23,良,61,207,25,42,5,30,0.98,95
23,2018-06-24,良,55,189,26,48,5,26,0.99,71
24,2018-06-25,优,46,161,16,35,3,26,0.78,66
25,2018-06-26,优,44,170,14,38,4,20,0.61,69
26,2018-06-27,优,47,183,17,40,5,18,0.59,79
27,2018-06-28,优,44,159,21,42,5,28,0.78,56
28,2018-06-29,良,54,172,28,53,4,39,0.95,57
29,2018-06-30,优,43,127,20,42,4,39,0.87,39
0,2018-07-01,优,46,170,21,34,4,23,0.91,84
1,2018-07-02,优,49,186,31,48,3,36,1.04,60
2,2018-07-03,良,54,228,35,56,3,42,1.13,50
3,2018-07-04,优,49,181,27,45,3,31,0.96,56
4,2018-07-05,优,27,25,13,23,2,23,0.84,44
5,2018-07-06,优,37,128,19,31,3,14,0.71,56
6,2018-07-07,优,20,3,7,15,3,13,0.56,36
7,2018-07-08,优,29,72,16,28,3,24,0.79,34
8,2018-07-09,优,28,66,14,25,3,28,0.78,48
9,2018-07-10,良,62,332,33,60,5,42,1.03,73
10,2018-07-11,良,51,212,32,50,4,23,0.87,67
11,2018-07-12,优,44,195,19,43,5,25,0.74,45
12,2018-07-13,优,37,114,15,31,3,21,0.61,65
13,2018-07-14,良,53,243,23,49,4,32,0.7,64
14,2018-07-15,良,52,227,23,48,6,26,0.69,66
